fid,Sample Site,Site Code,Species Code,Species Latin,Latitude,Longitude,DBH (2020):,DBH Round,Basal.Area,Subsite Code,GS Type,Classification
182,LOYOLA,P5,ULAM,Ulmus Americana,45.460081,-73.645296,77.3,77,0.4654265,LO30,Park,Public
256,LOYOLA,P5,FRPE,Fraxinus Pennsylvanica,45.461947,-73.646795,78.4,78,0.477594,LO66,Park,Public
203,LOYOLA,P5,ACSA,Acer Saccharinum,45.461738,-73.647122,80.6,81,0.5150385,LO4,Park,Public
218,LOYOLA,P5,ACSA,Acer Saccharinum,45.461044,-73.647146,86.2,86,0.580586,LO5,Park,Public
297,LOYOLA,P5,MABA,Malus Baccata,45.462885,-73.646513,92.3,92,0.664424,LO80,Park,Public
430,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4567056,-73.648988,5.2,5,0.0019625,CO1,Park,Public
431,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4568288,-73.648886,5.2,5,0.0019625,CO1,Park,Public
432,CONNAUGHT-TOWNSEND,P3,MABA,Malus Baccata 'Jefspire',45.456609,-73.648745,5.4,5,0.0019625,CO2,Park,Public
433,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4568037,-73.6488944,5.5,6,0.002826,CO1,Park,Public
434,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4568408,-73.6488673,5.5,6,0.002826,CO1,Park,Public
435,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4568502,-73.6488646,5.5,6,0.002826,CO1,Park,Public
436,CONNAUGHT-TOWNSEND,P3,ACNE,Acer Negundo,45.4567992,-73.6486356,5.6,6,0.002826,CO1,Park,Public
437,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4566169,-73.6490446,6,6,0.002826,CO2,Park,Public
438,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4567202,-73.6489642,6,6,0.002826,CO1,Park,Public
439,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4568378,-73.6488817,6,6,0.002826,CO1,Park,Public
440,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4566903,-73.6490037,6.2,6,0.002826,CO2,Park,Public
441,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.456819,-73.6488881,6.2,6,0.002826,CO1,Park,Public
442,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.456778,-73.6489145,6.3,6,0.002826,CO1,Park,Public
443,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4568246,-73.648886,6.3,6,0.002826,CO1,Park,Public
444,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4567865,-73.6489088,6.4,6,0.002826,CO1,Park,Public
445,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4567566,-73.6489196,6.8,7,0.0038465,CO1,Park,Public
446,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4568319,-73.6488797,6.9,7,0.0038465,CO1,Park,Public
447,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4566522,-73.6490064,7,7,0.0038465,CO2,Park,Public
448,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4566891,-73.6490004,7,7,0.0038465,CO2,Park,Public
449,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4567602,-73.6489202,7.3,7,0.0038465,CO1,Park,Public
450,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4568679,-73.6488522,7.3,7,0.0038465,CO1,Park,Public
451,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4567209,-73.6489397,7.4,7,0.0038465,CO1,Park,Public
452,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4567258,-73.6489303,7.4,7,0.0038465,CO1,Park,Public
453,CONNAUGHT-TOWNSEND,P3,SAALTR,Salix Alba 'Tristis',45.456806,-73.6488,7.5,8,0.005024,CO1,Park,Public
454,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4568439,-73.6488703,7.5,8,0.005024,CO1,Park,Public
455,CONNAUGHT-TOWNSEND,P3,CEOC,Celtis Occidentalis,45.4568359,-73.6487124,7.6,8,0.005024,CO1,Park,Public
456,CONNAUGHT-TOWNSEND,P3,ACNE,Acer Negundo,45.4568669,-73.6487895,7.7,8,0.005024,CO1,Park,Public
457,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4567733,-73.6489145,7.8,8,0.005024,CO1,Park,Public
458,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4567362,-73.6489256,8,8,0.005024,CO1,Park,Public
459,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4567926,-73.6489115,8.2,8,0.005024,CO1,Park,Public
460,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4568124,-73.6488887,8.6,9,0.0063585,CO1,Park,Public
461,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4568726,-73.6488478,8.6,9,0.0063585,CO1,Park,Public
462,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4567968,-73.6489068,8.7,9,0.0063585,CO1,Park,Public
463,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4567905,-73.6489085,9,9,0.0063585,CO1,Park,Public
464,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4568629,-73.6488575,9.1,9,0.0063585,CO1,Park,Public
465,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4567112,-73.6489347,9.2,9,0.0063585,CO1,Park,Public
466,CONNAUGHT-TOWNSEND,P3,PIAB,Picea Abies,45.456639,-73.648943,9.4,9,0.0063585,CO2,Park,Public
467,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4566941,-73.6489833,9.5,10,0.00785,CO2,Park,Public
468,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4568827,-73.6488441,9.8,10,0.00785,CO1,Park,Public
469,CONNAUGHT-TOWNSEND,P3,PIAB,Picea Abies,45.456694,-73.648906,10.9,11,0.0094985,CO2,Park,Public
470,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4568281,-73.6488787,11.6,12,0.011304,CO1,Park,Public
471,CONNAUGHT-TOWNSEND,P3,MABA,Malus Baccata,45.456651,-73.648862,15.3,15,0.0176625,CO2,Park,Public
472,CONNAUGHT-TOWNSEND,P3,MASY,Malus Sylvestris,45.45672,-73.648696,16.1,16,0.020096,CO1,Park,Public
473,CONNAUGHT-TOWNSEND,P3,JUCI,Juglans Cinerea,45.456708,-73.648777,16.9,17,0.0226865,CO1,Park,Public
474,CONNAUGHT-TOWNSEND,P3,THOC,Thuja Occidentalis,45.4567112,-73.6489692,17.2,17,0.0226865,CO1,Park,Public
475,CONNAUGHT-TOWNSEND,P3,GLTR,Gleditsia Triacanthos 'Skyline',45.456816,-73.648878,24,24,0.045216,CO1,Park,Public
476,CONNAUGHT-TOWNSEND,P3,GLTR,Gleditsia Triacanthos 'Skyline',45.456775,-73.648909,32.3,32,0.080384,CO1,Park,Public
477,CONNAUGHT-TOWNSEND,P3,GLTR,Gleditsia Triacanthos 'Skyline',45.456863,-73.648842,32.8,33,0.0854865,CO1,Park,Public
478,CONNAUGHT-TOWNSEND,P3,CEOC,Celtis Occidentalis,45.456628,-73.648667,36.4,36,0.101736,CO2,Park,Public
479,CONNAUGHT-TOWNSEND,P3,CEOC,Celtis Occidentalis,45.456564,-73.648718,37.1,37,0.1074665,CO2,Park,Public
480,CONNAUGHT-TOWNSEND,P3,CEOC,Celtis Occidentalis,45.456778,-73.648562,42.5,43,0.1451465,CO1,Park,Public
481,CONNAUGHT-TOWNSEND,P3,CEOC,Celtis Occidentalis,45.456697,-73.648621,44.2,44,0.151976,CO2,Park,Public
482,CONNAUGHT-TOWNSEND,P3,CEOC,Celtis Occidentalis,45.456816,-73.648656,45.9,46,0.166106,CO1,Park,Public
483,CONNAUGHT-TOWNSEND,P3,ACNE,Acer Negundo,45.4567919,-73.6486738,48,48,0.180864,CO1,Park,Public
484,CONNAUGHT-TOWNSEND,P3,FRPE,Fraxinus Pennsylvanica,45.456547,-73.648845,58.4,58,0.264074,CO2,Park,Public
485,CONNAUGHT-TOWNSEND,P3,ACPL,Acer Platanoides,45.456603,-73.649002,61,61,0.2920985,CO2,Park,Public
486,CONNAUGHT-TOWNSEND,P3,ACPL,Acer Platanoides,45.4568441,-73.6487318,67.3,67,0.3523865,CO1,Park,Public
1043,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460612,-73.632677,62.4,62,0.301754,T1,Park,Public
1074,TRENHOLME,P6,ACSA,Acer Saccharinum,45.46072,-73.632623,69.6,70,0.38465,T1,Park,Public
1082,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460711,-73.632746,71.5,72,0.406944,T1,Park,Public
928,TRENHOLME,P6,SYRE,Syringa Reticulata,45.460522,-73.632389,20,20,0.0314,T3,Park,Public
969,TRENHOLME,P6,GLTR,Gleditsia Triacanthos,45.460441,-73.63233,30.3,30,0.07065,T3,Park,Public
1011,TRENHOLME,P6,GLTR,Gleditsia Triacanthos,45.460572,-73.632345,54.1,54,0.228906,T3,Park,Public
1018,TRENHOLME,P6,ACPL,Acer Platanoides,45.461208,-73.630888,57.9,58,0.264074,T4,Park,Public
1036,TRENHOLME,P6,ACSA,Acer Saccharinum,45.461132,-73.630689,61.8,62,0.301754,T4,Park,Public
1045,TRENHOLME,P6,ACPL,Acer Platanoides,45.461167,-73.63079,62.5,63,0.3115665,T4,Park,Public
1090,TRENHOLME,P6,ACPL,Acer Platanoides,45.461096,-73.630601,73.9,74,0.429866,T4,Park,Public
952,TRENHOLME,P6,ACPL,Acer Platanoides,45.460912,-73.6337,27.9,28,0.061544,T5,Park,Public
962,TRENHOLME,P6,ACPL,Acer Platanoides,45.460998,-73.633524,29.4,29,0.0660185,T5,Park,Public
1030,TRENHOLME,P6,ACPL,Acer Platanoides,45.461061,-73.633587,60.7,61,0.2920985,T5,Park,Public
1076,TRENHOLME,P6,ACPL,Acer Platanoides,45.46102,-73.633653,70.5,71,0.3957185,T5,Park,Public
931,TRENHOLME,P6,ACPL,Acer Platanoides,45.460732,-73.633628,20.9,21,0.0346185,T7,Park,Public
941,TRENHOLME,P6,ACPL,Acer Platanoides,45.460781,-73.633742,24,24,0.045216,T7,Park,Public
984,TRENHOLME,P6,TICO,Tilia Cordata,45.460845,-73.633563,35.5,36,0.101736,T7,Park,Public
1079,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460798,-73.63354,71.2,71,0.3957185,T7,Park,Public
1119,TRENHOLME,P6,TICO,Tilia Cordata,45.460809,-73.632946,120.4,120,1.1304,T10,Park,Public
982,TRENHOLME,P6,ACPL,Acer Platanoides,45.46074,-73.6309,33.9,34,0.090746,T14,Park,Public
893,TRENHOLME,P6,MABA,Malus 'Rosseau',45.460253,-73.631927,6.5,7,0.0038465,T16,Park,Public
925,TRENHOLME,P6,ACPL,Acer Platanoides 'Deborah',45.460194,-73.632008,19.1,19,0.0283385,T16,Park,Public
946,TRENHOLME,P6,ACPL,Acer Platanoides,45.46014,-73.631941,26.3,26,0.053066,T16,Park,Public
958,TRENHOLME,P6,ACPL,Acer Platanoides,45.461065,-73.633417,28.8,29,0.0660185,T18,Park,Public
980,TRENHOLME,P6,TICO,Tilia Cordata,45.460777,-73.633428,32.8,33,0.0854865,T21,Park,Public
1075,TRENHOLME,P6,TICO,Tilia Cordata,45.460908,-73.633354,70.5,71,0.3957185,T21,Park,Public
1042,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460341,-73.629461,62.4,62,0.301754,T22,Park,Public
1051,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460377,-73.629755,64.6,65,0.3316625,T22,Park,Public
1084,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460381,-73.629616,72.1,72,0.406944,T22,Park,Public
1086,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460269,-73.629708,72.8,73,0.4183265,T22,Park,Public
997,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460585,-73.632773,45,45,0.1589625,T23,Park,Public
1110,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460485,-73.632949,85.7,86,0.580586,T23,Park,Public
900,TRENHOLME,P6,JUNI,Juglans Nigra,45.460246,-73.629985,8.1,8,0.005024,T24,Park,Public
901,TRENHOLME,P6,QUMA,Quercus Macrocarpa,45.460314,-73.629814,8.3,8,0.005024,T24,Park,Public
906,TRENHOLME,P6,TIAM,Tilia Americana 'Redmond',45.460249,-73.62993,11.6,12,0.011304,T24,Park,Public
1108,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460228,-73.629829,83.6,84,0.553896,T24,Park,Public
915,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460988,-73.630342,16.4,16,0.020096,T26,Park,Public
948,TRENHOLME,P6,ACPL,Acer Platanoides,45.461024,-73.630418,27,27,0.0572265,T26,Park,Public
1120,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460948,-73.630199,129.7,130,1.32665,T26,Park,Public
929,TRENHOLME,P6,ACPL,Acer Platanoides,45.459759,-73.630807,20.1,20,0.0314,T28,Park,Public
963,TRENHOLME,P6,ACRU,Acer Rubrum,45.459696,-73.63076,29.7,30,0.07065,T28,Park,Public
983,TRENHOLME,P6,ACPL,Acer Platanoides,45.4598,-73.630663,34.5,35,0.0961625,T28,Park,Public
1093,TRENHOLME,P6,ACSA,Acer Saccharinum,45.459638,-73.630824,75.2,75,0.4415625,T28,Park,Public
989,TRENHOLME,P6,TICO,Tilia Cordata,45.460827,-73.633111,37.5,38,0.113354,T30,Park,Public
993,TRENHOLME,P6,TICO,Tilia Cordata,45.460859,-73.633213,39.1,39,0.1193985,T30,Park,Public
896,TRENHOLME,P6,ACSA,Acer Saccharinum 'Pyramidalis',45.460438,-73.629523,7.4,7,0.0038465,T31,Park,Public
959,TRENHOLME,P6,ACRU,Acer Rubrum,45.460476,-73.629449,29,29,0.0660185,T31,Park,Public
1092,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460512,-73.629561,74.9,75,0.4415625,T31,Park,Public
938,TRENHOLME,P6,QUMA,Quercus Macrocarpa,45.460078,-73.631308,22.8,23,0.0415265,T32,Park,Public
1007,TRENHOLME,P6,ACNE,Acer Negundo,45.46001,-73.631448,53,53,0.2205065,T32,Park,Public
942,TRENHOLME,P6,ACPL,Acer Platanoides 'Deborah',45.460284,-73.632023,24.3,24,0.045216,T33,Park,Public
944,TRENHOLME,P6,ULXXHO,Ulmus 'Homestead',45.460261,-73.632184,24.5,25,0.0490625,T33,Park,Public
954,TRENHOLME,P6,ULXXHO,Ulmus 'Homestead',45.460275,-73.632123,28.3,28,0.061544,T33,Park,Public
1034,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460472,-73.629236,61.6,62,0.301754,T34,Park,Public
1035,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460552,-73.629418,61.6,62,0.301754,T34,Park,Public
1068,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460422,-73.629319,68.8,69,0.3737385,T34,Park,Public
904,TRENHOLME,P6,GYDI,Gymnocladus Dioicus,45.46126,-73.631226,9.4,9,0.0063585,T35,Park,Public
1023,TRENHOLME,P6,ACPL,Acer Platanoides,45.461286,-73.631098,60,60,0.2826,T35,Park,Public
1055,TRENHOLME,P6,ACSA,Acer Saccharinum,45.461329,-73.631206,65.9,66,0.341946,T35,Park,Public
1066,TRENHOLME,P6,ACSA,Acer Saccharinum,45.461247,-73.630995,68.3,68,0.362984,T35,Park,Public
972,TRENHOLME,P6,ACRU,Acer Rubrum,45.460003,-73.630119,30.7,31,0.0754385,T36,Park,Public
890,TRENHOLME,P6,BENI,Betula Nigra,45.461315,-73.632418,4.5,5,0.0019625,T38,Park,Public
936,TRENHOLME,P6,ACPL,Acer Platanoides,45.461237,-73.632481,22.4,22,0.037994,T38,Park,Public
1000,TRENHOLME,P6,ACPL,Acer Platanoides,45.461174,-73.6324,46.6,47,0.1734065,T38,Park,Public
1097,TRENHOLME,P6,ACPL,Acer Platanoides,45.461314,-73.632568,78.5,79,0.4899185,T38,Park,Public
1005,TRENHOLME,P6,ACPL,Acer Platanoides,45.460656,-73.633622,51.1,51,0.2041785,T39,Park,Public
1109,TRENHOLME,P6,ACPL,Acer Platanoides,45.460692,-73.633533,83.6,84,0.553896,T39,Park,Public
1010,TRENHOLME,P6,ACSA,Acer Saccharinum,45.461522,-73.631856,53.1,53,0.2205065,T40,Park,Public
1021,TRENHOLME,P6,ACSA,Acer Saccharinum,45.461526,-73.631937,58.8,59,0.2732585,T40,Park,Public
1025,TRENHOLME,P6,ACSA,Acer Saccharinum,45.4614,-73.631802,60.2,60,0.2826,T40,Park,Public
1099,TRENHOLME,P6,ACSA,Acer Saccharinum,45.461377,-73.631937,78.8,79,0.4899185,T40,Park,Public
966,TRENHOLME,P6,ACPL,Acer Platanoides,45.460515,-73.631067,29.8,30,0.07065,T41,Park,Public
975,TRENHOLME,P6,ACPL,Acer Platanoides,45.46056,-73.631016,31.4,31,0.0754385,T41,Park,Public
1059,TRENHOLME,P6,ACPL,Acer Platanoides,45.460812,-73.630789,66.5,67,0.3523865,T42,Park,Public
1061,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460429,-73.631288,67.2,67,0.3523865,T43,Park,Public
1072,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460303,-73.631322,69.1,69,0.3737385,T43,Park,Public
1083,TRENHOLME,P6,ACPL,Acer Platanoides,45.460424,-73.631409,71.6,72,0.406944,T43,Park,Public
903,TRENHOLME,P6,PNRE,Pinus Resinosa,45.460046,-73.63016,9.3,9,0.0063585,T44,Park,Public
907,TRENHOLME,P6,ACSA,Acer Saccharinum,45.461481,-73.631569,12.3,12,0.011304,T45,Park,Public
995,TRENHOLME,P6,ACPL,Acer Platanoides,45.461405,-73.631407,41.7,42,0.138474,T45,Park,Public
1015,TRENHOLME,P6,ACPL,Acer Platanoides,45.461495,-73.631755,56.8,57,0.2550465,T45,Park,Public
1037,TRENHOLME,P6,ACPL,Acer Platanoides,45.461387,-73.631727,61.9,62,0.301754,T45,Park,Public
1057,TRENHOLME,P6,ACSA,Acer Saccharinum,45.461499,-73.631632,66,66,0.341946,T45,Park,Public
950,TRENHOLME,P6,ACPL,Acer Platanoides,45.460055,-73.631727,27.4,27,0.0572265,T46,Park,Public
956,TRENHOLME,P6,ACPL,Acer Platanoides,45.460015,-73.631602,28.8,29,0.0660185,T46,Park,Public
1096,TRENHOLME,P6,ACSA,Acer Saccharinum,45.461332,-73.632038,77.9,78,0.477594,T47,Park,Public
961,TRENHOLME,P6,ACPL,Acer Platanoides,45.459997,-73.631083,29.3,29,0.0660185,T48,Park,Public
964,TRENHOLME,P6,ACPL,Acer Platanoides,45.460033,-73.631018,29.7,30,0.07065,T48,Park,Public
978,TRENHOLME,P6,ACPL,Acer Platanoides,45.45997,-73.631014,32,32,0.080384,T48,Park,Public
985,TRENHOLME,P6,ACPL,Acer Platanoides,45.460078,-73.631103,36.1,36,0.101736,T48,Park,Public
992,TRENHOLME,P6,ACPL,Acer Platanoides,45.46011,-73.631182,38.5,39,0.1193985,T48,Park,Public
919,TRENHOLME,P6,ACPL,Acer Platanoides,45.461368,-73.63264,17.3,17,0.0226865,T49,Park,Public
921,TRENHOLME,P6,ACPL,Acer Platanoides,45.461354,-73.632481,18.2,18,0.025434,T49,Park,Public
1101,TRENHOLME,P6,ACPL,Acer Platanoides,45.461404,-73.632583,79.7,80,0.5024,T49,Park,Public
1014,TRENHOLME,P6,ACSA,Acer Saccharinum,45.459696,-73.63103,56.5,57,0.2550465,T50,Park,Public
1022,TRENHOLME,P6,ACFR,Acer Freemannii,45.459705,-73.6309,59.7,60,0.2826,T50,Park,Public
1040,TRENHOLME,P6,ACSA,Acer Saccharinum,45.459783,-73.631128,62.2,62,0.301754,T50,Park,Public
1071,TRENHOLME,P6,ACSA,Acer Saccharinum,45.459705,-73.63111,69.1,69,0.3737385,T50,Park,Public
986,TRENHOLME,P6,ACPL,Acer Platanoides,45.460302,-73.632318,36.5,37,0.1074665,T51,Park,Public
1019,TRENHOLME,P6,ACPL,Acer Platanoides,45.460243,-73.632473,58.3,58,0.264074,T51,Park,Public
1060,TRENHOLME,P6,ACPL,Acer Platanoides,45.460329,-73.632417,66.7,67,0.3523865,T51,Park,Public
967,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460913,-73.632654,29.9,30,0.07065,T53,Park,Public
939,TRENHOLME,P6,QUMA,Quercus Macrocarpa,45.460136,-73.631276,22.9,23,0.0415265,T54,Park,Public
968,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460055,-73.632024,30.1,30,0.07065,T56,Park,Public
1064,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460005,-73.63185,68.2,68,0.362984,T56,Park,Public
908,TRENHOLME,P6,ACSA,Acer Saccharinum,45.461588,-73.632567,12.5,13,0.0132665,T57,Park,Public
918,TRENHOLME,P6,ACSA,Acer Saccharinum,45.461511,-73.632822,17.2,17,0.0226865,T57,Park,Public
1013,TRENHOLME,P6,ACPL,Acer Platanoides,45.461656,-73.632599,55.6,56,0.246176,T57,Park,Public
1085,TRENHOLME,P6,ACPL,Acer Platanoides,45.461548,-73.632673,72.2,72,0.406944,T57,Park,Public
891,TRENHOLME,P6,ACSC,Acer Saccharum,45.461153,-73.631073,4.9,5,0.0019625,T59,Park,Public
1102,TRENHOLME,P6,ACPL,Acer Platanoides,45.461064,-73.630969,79.8,80,0.5024,T59,Park,Public
905,TRENHOLME,P6,SYRE,Syringa Reticulata,45.460644,-73.632312,9.6,10,0.00785,T60,Park,Public
1002,TRENHOLME,P6,ACPL,Acer Platanoides,45.460707,-73.63233,46.9,47,0.1734065,T60,Park,Public
922,TRENHOLME,P6,SYRE,Syringa Reticulata,45.460378,-73.632548,18.3,18,0.025434,T63,Park,Public
933,TRENHOLME,P6,ACPL,Acer Platanoides,45.46027,-73.63258,21.2,21,0.0346185,T63,Park,Public
1105,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460396,-73.632739,81.3,81,0.5150385,T63,Park,Public
1033,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460683,-73.62953,61.4,61,0.2920985,T64,Park,Public
1038,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460732,-73.629634,62,62,0.301754,T64,Park,Public
1077,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460629,-73.629377,71,71,0.3957185,T64,Park,Public
1113,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460588,-73.629601,88.9,89,0.6217985,T64,Park,Public
1073,TRENHOLME,P6,ACPL,Acer Platanoides,45.461494,-73.632272,69.2,69,0.3737385,T65,Park,Public
1031,TRENHOLME,P6,ACPL,Acer Platanoides,45.461373,-73.631535,61.1,61,0.2920985,T66,Park,Public
1053,TRENHOLME,P6,ACPL,Acer Platanoides,45.461297,-73.631371,65.7,66,0.341946,T66,Park,Public
943,TRENHOLME,P6,GYDI,Gymnocladus Dioicus,45.461107,-73.632068,24.3,24,0.045216,T67,Park,Public
1006,TRENHOLME,P6,ACSA,Acer Saccharinum,45.461053,-73.632145,52.8,53,0.2205065,T67,Park,Public
1080,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460889,-73.630085,71.3,71,0.3957185,T68,Park,Public
1054,TRENHOLME,P6,ACSA,Acer Saccharinum,45.46066,-73.629728,65.8,66,0.341946,T69,Park,Public
892,TRENHOLME,P6,PNRE,Pinus Resinosa,45.460111,-73.630095,6.1,6,0.002826,T70,Park,Public
895,TRENHOLME,P6,BEAL,Betula Alleghaniensis,45.460178,-73.630026,7.1,7,0.0038465,T70,Park,Public
923,TRENHOLME,P6,ACRU,Acer Rubrum,45.460093,-73.629937,18.8,19,0.0283385,T70,Park,Public
973,TRENHOLME,P6,ACRU,Acer Rubrum,45.460124,-73.630039,30.8,31,0.0754385,T70,Park,Public
1003,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460152,-73.629841,48.8,49,0.1884785,T70,Park,Public
1050,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460184,-73.629916,63.8,64,0.321536,T70,Park,Public
1112,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460057,-73.630045,88.2,88,0.607904,T70,Park,Public
934,TRENHOLME,P6,ACPL,Acer Platanoides,45.460203,-73.631796,21.7,22,0.037994,T72,Park,Public
1115,TRENHOLME,P6,ACSA,Acer Saccharinum,45.4601,-73.631841,95.5,96,0.723456,T72,Park,Public
955,TRENHOLME,P6,ACPL,Acer Platanoides,45.459898,-73.630999,28.5,29,0.0660185,T73,Park,Public
960,TRENHOLME,P6,ACPL,Acer Platanoides,45.459813,-73.630886,29.1,29,0.0660185,T73,Park,Public
965,TRENHOLME,P6,ACPL,Acer Platanoides,45.459885,-73.630835,29.8,30,0.07065,T73,Park,Public
974,TRENHOLME,P6,ACPL,Acer Platanoides,45.459921,-73.63092,31,31,0.0754385,T73,Park,Public
996,TRENHOLME,P6,ACPL,Acer Platanoides,45.459952,-73.630835,42.6,43,0.1451465,T73,Park,Public
914,TRENHOLME,P6,ACPL,Acer Platanoides,45.461364,-73.633124,15.1,15,0.0176625,T74,Park,Public
940,TRENHOLME,P6,ACGI,Acer Ginnala,45.461475,-73.632993,23,23,0.0415265,T74,Park,Public
977,TRENHOLME,P6,ACSA,Acer Saccharinum,45.461367,-73.63299,31.6,32,0.080384,T74,Park,Public
994,TRENHOLME,P6,ACSA,Acer Saccharinum,45.461484,-73.6329,41.5,42,0.138474,T76,Park,Public
1047,TRENHOLME,P6,ACSA,Acer Saccharinum,45.461358,-73.632864,62.8,63,0.3115665,T76,Park,Public
1104,TRENHOLME,P6,ACSA,Acer Saccharinum,45.461399,-73.632727,81,81,0.5150385,T76,Park,Public
1107,TRENHOLME,P6,ACPL,Acer Platanoides,45.461408,-73.6329,83.1,83,0.5407865,T76,Park,Public
911,TRENHOLME,P6,SYRE,Syringa Reticulata,45.460436,-73.632548,13.9,14,0.015386,T77,Park,Public
912,TRENHOLME,P6,SYRE,Syringa Reticulata,45.460508,-73.632467,14.4,14,0.015386,T77,Park,Public
926,TRENHOLME,P6,SYRE,Syringa Reticulata,45.460441,-73.632467,19.7,20,0.0314,T77,Park,Public
1116,TRENHOLME,P6,ACSA,Acer Saccharinum,45.460531,-73.632677,114.2,114,1.020186,T77,Park,Public
894,TRENHOLME,P6,AEHI,Aesculus Hippocastanum,45.461712,-73.632407,6.9,7,0.0038465,T78,Park,Public
951,TRENHOLME,P6,ACSA,Acer Saccharinum,45.461706,-73.63215,27.4,27,0.0572265,T78,Park,Public
990,TRENHOLME,P6,ACPL,Acer Platanoides,45.461739,-73.632487,37.6,38,0.113354,T78,Park,Public
1091,TRENHOLME,P6,ACSA,Acer Saccharinum,45.461125,-73.632346,74.3,74,0.429866,T79,Park,Public
1117,TRENHOLME,P6,ACSA,Acer Saccharinum,45.461044,-73.632397,116.6,117,1.0745865,T79,Park,Public
953,TRENHOLME,P6,ULXXHO,Ulmus 'Homestead',45.460428,-73.631963,28.2,28,0.061544,T81,Park,Public
988,TRENHOLME,P6,ULXXHO,Ulmus 'Homestead',45.460365,-73.632022,37.3,37,0.1074665,T81,Park,Public
902,TRENHOLME,P6,ACPL,Acer Platanoides,45.4612491,-73.6331103,9.2,9,0.0063585,T82,Park,Public
